running_nr,default_pic,avatar_url,board_url
202,1,https:\/\/s-passets-cache-ak0.pinimg.com\/images\/user\/default_140.png,https://www.pinterest.com/karinemarlier/health/
203,1,https:\/\/s-passets-cache-ak0.pinimg.com\/images\/user\/default_140.png,https://www.pinterest.com/hofmannfdz/health/
204,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/hollyjane11-81_140.jpg,https://www.pinterest.com/hollyjane11/health/
205,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/adreama92_1334807098_140.jpg,https://www.pinterest.com/adreama92/health/
206,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/emily101791_1362616460_140.jpg,https://www.pinterest.com/emily101791/health/
207,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/nuney3313-1414774575_140.jpg,https://www.pinterest.com/nuney3313/health/
208,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/kimberlylynnj3-1386598046_140.jpg,https://www.pinterest.com/kimberlylynnj3/health/
209,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/daniellemccallo-1414176044_140.jpg,https://www.pinterest.com/daniellemccallo/health/
210,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/lifewithzeenat-1416019037_140.jpg,https://www.pinterest.com/lifewithzeenat/health/
211,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/alexhailey88_1346269123_140.jpg,https://www.pinterest.com/alexhailey88/health/
212,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/jbarrera26_1346258895_140.jpg,https://www.pinterest.com/jbarrera26/health/
213,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/givemesomesugar_1339956145_140.jpg,https://www.pinterest.com/givemesomesugar/health/
214,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/barton4289_1403391434_140.jpg,https://www.pinterest.com/barton4289/health/
215,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/soniurnezis-1405826722_140.jpg,https://www.pinterest.com/soniurnezis/health/
216,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/demwa-10_140.jpg,https://www.pinterest.com/demwa/health/
217,1,https:\/\/s-passets-cache-ak0.pinimg.com\/images\/user\/default_140.png,https://www.pinterest.com/asprady/health/
218,1,https:\/\/s-passets-cache-ak0.pinimg.com\/images\/user\/default_140.png,https://www.pinterest.com/erios225/health/
219,1,https:\/\/s-passets-cache-ak0.pinimg.com\/images\/user\/default_140.png,https://www.pinterest.com/arahn0404/health/
220,1,https:\/\/s-passets-cache-ak0.pinimg.com\/images\/user\/default_140.png,https://www.pinterest.com/rachelpope666/health/
221,1,https:\/\/s-passets-cache-ak0.pinimg.com\/images\/user\/default_140.png,https://www.pinterest.com/pulagirl/health/
222,1,https:\/\/s-passets-cache-ak0.pinimg.com\/images\/user\/default_140.png,https://www.pinterest.com/jkyte1/health/
223,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/dez1987-1391117553_140.jpg,https://www.pinterest.com/dez1987/health/
224,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/julz1997_1435376291_140.jpg,https://www.pinterest.com/julz1997/health/
225,1,https:\/\/s-passets-cache-ak0.pinimg.com\/images\/user\/default_140.png,https://www.pinterest.com/missy820/health/
226,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/atbachman-48_140.jpg,https://www.pinterest.com/atbachman/health/
227,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/jbistodeau_1434684022_140.jpg,https://www.pinterest.com/jbistodeau/health/
228,1,https:\/\/s-passets-cache-ak0.pinimg.com\/images\/user\/default_140.png,https://www.pinterest.com/cetnarj/health/
229,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/anniema33_1337116662_140.jpg,https://www.pinterest.com/anniema33/health/
230,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/seenapro-1392946698_140.jpg,https://www.pinterest.com/seenapro/health/
231,1,https:\/\/s-passets-cache-ak0.pinimg.com\/images\/user\/default_140.png,https://www.pinterest.com/kruss2/health/
232,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/jengoertz-1408157631_140.jpg,https://www.pinterest.com/jengoertz/health/
233,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/tonamcgraw-1382240767_140.jpg,https://www.pinterest.com/tonamcgraw/health/
234,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/artchic07_1331347032_140.jpg,https://www.pinterest.com/artchic07/health/
235,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/kelseyfagan13_1381952296_140.jpg,https://www.pinterest.com/kelseyfagan13/health/
236,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/carolinagirl288-72_140.jpg,https://www.pinterest.com/carolinagirl288/health/
237,1,https:\/\/s-passets-cache-ak0.pinimg.com\/images\/user\/default_140.png,https://www.pinterest.com/lauricelah/health/
238,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/beyonka9471-1419807805_140.jpg,https://www.pinterest.com/beyonka9471/health/
239,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/caitlynpridemor-1411326943_140.jpg,https://www.pinterest.com/caitlynpridemor/health/
240,1,https:\/\/s-passets-cache-ak0.pinimg.com\/images\/user\/default_140.png,https://www.pinterest.com/kayladycus/health/
241,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/blottiauxs_1328149719_140.jpg,https://www.pinterest.com/blottiauxs/health/
242,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/nelly149-1373321055_140.jpg,https://www.pinterest.com/nelly149/health/
243,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/enheatherly-1374704208_140.jpg,https://www.pinterest.com/enheatherly/health/
244,1,https:\/\/s-passets-cache-ak0.pinimg.com\/images\/user\/default_140.png,https://www.pinterest.com/thatalla/health/
245,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/jennf13-1373916599_140.jpg,https://www.pinterest.com/jennf13/health/
246,1,https:\/\/s-passets-cache-ak0.pinimg.com\/images\/user\/default_140.png,https://www.pinterest.com/gillmina/health/
247,1,https:\/\/s-passets-cache-ak0.pinimg.com\/images\/user\/default_140.png,https://www.pinterest.com/sweetdarky2407/health/
248,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/fawcetta15_1330916557_140.jpg,https://www.pinterest.com/fawcetta15/health/
249,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/irishlatina23_1328109291_140.jpg,https://www.pinterest.com/irishlatina23/health/
250,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/hotpink2_1328488167_140.jpg,https://www.pinterest.com/hotpink2/health/
251,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/tcgurl87_1329784805_140.jpg,https://www.pinterest.com/tcgurl87/health/
252,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/nicolebenja-1387676300_140.jpg,https://www.pinterest.com/nicolebenja/health/
253,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/catacastry70_1346633792_140.jpg,https://www.pinterest.com/catacastry70/health/
254,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/blacksayshi_1388635030_140.jpg,https://www.pinterest.com/blacksayshi/fitnesshealth/
255,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/cgbejarano_1375580274_140.jpg,https://www.pinterest.com/cgbejarano/health/
256,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/clur94-1394240979_140.jpg,https://www.pinterest.com/clur94/health/
257,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/ava0412_1329554808_140.jpg,https://www.pinterest.com/ava0412/health/
258,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/lucycgregory-1424901118_140.jpg,https://www.pinterest.com/lucycgregory/health/
259,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/brnwynbrwn_1412243811_140.jpg,https://www.pinterest.com/brnwynbrwn/fitnesshealth/
260,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/asrar21-1348800989_140.jpg,https://www.pinterest.com/asrar21/health/
261,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/windi24_1355544481_140.jpg,https://www.pinterest.com/windi24/health/
262,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/kikifonseca-1401472076_140.jpg,https://www.pinterest.com/kikifonseca/health/
263,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/tedpapadakis_1407876305_140.jpg,https://www.pinterest.com/tedpapadakis/health/
264,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/connierouse_1363531264_140.jpg,https://www.pinterest.com/connierouse/health/
265,1,https:\/\/s-passets-cache-ak0.pinimg.com\/images\/user\/default_140.png,https://www.pinterest.com/wranglerfan/health/
266,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/DieselPower86_1397262366_140.jpg,https://www.pinterest.com/moosee86/health/
267,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/marinewifey94-1390089947_140.jpg,https://www.pinterest.com/alaiyasmommie94/fitnesshealth/
268,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/melaniegettings-1404822115_140.jpg,https://www.pinterest.com/melaniegettings/health/
269,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/outlookblue_1337114858_140.jpg,https://www.pinterest.com/outlookblue/health/
270,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/hockeymom1988_1410403485_140.jpg,https://www.pinterest.com/totersen/health/
271,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/nrsoucy_1358962738_140.jpg,https://www.pinterest.com/nrsoucy/health/
272,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/danielafleifel_1432296430_140.jpg,https://www.pinterest.com/danielafleifel/health/
273,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/joliellc_1328642524_140.jpg,https://www.pinterest.com/joliellc/health/
274,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/nocturnal10_1365653649_140.jpg,https://www.pinterest.com/nocturnal10/health/
275,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/pberling22_1414981327_140.jpg,https://www.pinterest.com/pberling22/health/
276,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/alphaphi102684_1366944008_140.jpg,https://www.pinterest.com/alphaphi102684/health/
277,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/reneeanneliese_1328064818_140.jpg,https://www.pinterest.com/reneeanneliese/health/
278,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/naele_1337205986_140.jpg,https://www.pinterest.com/naele/health/
279,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/mel1308-1396839283_140.jpg,https://www.pinterest.com/mel1308/health/
280,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/rtert_1384795884_140.jpg,https://www.pinterest.com/rtert/health/
281,1,https:\/\/s-passets-cache-ak0.pinimg.com\/images\/user\/default_140.png,https://www.pinterest.com/yvonnemontez221/health/
282,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/virginiakat-1413253105_140.jpg,https://www.pinterest.com/virginiakat/health/
283,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/gondekleane-1416673296_140.jpg,https://www.pinterest.com/gondekleane/health/
284,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/barbrabird_1354288674_140.jpg,https://www.pinterest.com/barbrabird/health/
285,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/Mizz2B-1417981757_140.jpg,https://www.pinterest.com/mizz2b/health/
286,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/cajun31_1348191449_140.jpg,https://www.pinterest.com/cajun31/health/
287,1,https:\/\/s-passets-cache-ak0.pinimg.com\/images\/user\/default_140.png,https://www.pinterest.com/vallance4/health/
288,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/duracell63-1382364184_140.jpg,https://www.pinterest.com/duracell63/health/
289,1,https:\/\/s-passets-cache-ak0.pinimg.com\/images\/user\/default_140.png,https://www.pinterest.com/eduamels44/health/
290,1,https:\/\/s-passets-cache-ak0.pinimg.com\/images\/user\/default_140.png,https://www.pinterest.com/rova61/health/
291,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/karaasorensen_1416524896_140.jpg,https://www.pinterest.com/karaasorensen/health/
292,1,https:\/\/s-passets-cache-ak0.pinimg.com\/images\/user\/default_140.png,https://www.pinterest.com/eaustin5571/health/
293,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/torresa357-1403824541_140.jpg,https://www.pinterest.com/torresa357/health/
294,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/babimarti_1366365622_140.jpg,https://www.pinterest.com/babimarti/health/
295,1,https:\/\/s-passets-cache-ak0.pinimg.com\/images\/user\/default_140.png,https://www.pinterest.com/pbg2018/health/
296,1,https:\/\/s-passets-cache-ak0.pinimg.com\/images\/user\/default_140.png,https://www.pinterest.com/clairedevesty/health/
297,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/smilingdaley_1360361953_140.jpg,https://www.pinterest.com/smilingdaley/health/
298,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/klamilne_1333481107_140.jpg,https://www.pinterest.com/klamilne/health/
299,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/ivamehring_1328500283_140.jpg,https://www.pinterest.com/ivamehring/health/
300,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/petroskymom_1329763047_140.jpg,https://www.pinterest.com/petroskymom/health/
301,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/beambrat-1401555794_140.jpg,https://www.pinterest.com/beambrat/health/
302,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/cb810_1397235097_140.jpg,https://www.pinterest.com/cb810/health/
303,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/CyssC_1371763377_140.jpg,https://www.pinterest.com/cyssc/health/
304,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/llpierce09-1401506133_140.jpg,https://www.pinterest.com/mrskinder12/goalshealth/
305,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/bmayphoto-37_140.jpg,https://www.pinterest.com/bmayphoto/health/
306,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/tabicat6901-1393414789_140.jpg,https://www.pinterest.com/tabicat6901/health/
307,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/mjphill-1378601413_140.jpg,https://www.pinterest.com/mjphill/health/
308,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/dee7396-1391919519_140.jpg,https://www.pinterest.com/dee7396/fitnesshealth/
309,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/koke1005_1351468272_140.jpg,https://www.pinterest.com/koke1005/health/
310,1,https:\/\/s-passets-cache-ak0.pinimg.com\/images\/user\/default_140.png,https://www.pinterest.com/7onsayles/health/
311,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/teytey903_1363458298_140.jpg,https://www.pinterest.com/teytey903/health/
312,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/csillafgyulai-1416187634_140.jpg,https://www.pinterest.com/csillafgyulai/health/
313,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/fanningfour_1336880411_140.jpg,https://www.pinterest.com/fanningfour/health/
314,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/bev206_1369345828_140.jpg,https://www.pinterest.com/bev206/health/
315,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/htwilliams82_1334663455_140.jpg,https://www.pinterest.com/htwilliams82/health/
316,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/makalapuahoku_1406015579_140.jpg,https://www.pinterest.com/makalapuahoku/health/
317,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/lmb2630-19_140.jpg,https://www.pinterest.com/lmb2630/health/
318,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/andulv_1390861518_140.jpg,https://www.pinterest.com/andulv/health/
319,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/michmich12345-1366679715_140.jpg,https://www.pinterest.com/michmich12345/health/
320,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/emilyhunt2010-1410721630_140.jpg,https://www.pinterest.com/emilyhunt2010/health/
321,1,https:\/\/s-passets-cache-ak0.pinimg.com\/images\/user\/default_140.png,https://www.pinterest.com/maddielarios/health/
322,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/cheerchick46-1383966269_140.jpg,https://www.pinterest.com/cheerchick46/health/
323,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/clark9106_1371087556_140.jpg,https://www.pinterest.com/clark9106/health/
324,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/julieeastman-1388797360_140.jpg,https://www.pinterest.com/julieeastman/health/
325,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/Pinterestgall-1423005994_140.jpg,https://www.pinterest.com/pinterestgall/health/
326,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/wlp143_1337088023_140.jpg,https://www.pinterest.com/wlp143/health/
327,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/monkeygirl71_1344660929_140.jpg,https://www.pinterest.com/monkeygirl71/health/
328,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/alyssashepherd7-1406115302_140.jpg,https://www.pinterest.com/aashepherd93/health/
329,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/ashleysteer-1426634252_140.jpg,https://www.pinterest.com/ashleysteer/health/
330,1,https:\/\/s-passets-cache-ak0.pinimg.com\/images\/user\/default_140.png,https://www.pinterest.com/fivekidsohmy/health/
331,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/strictlybraids-1359267029_140.jpg,https://www.pinterest.com/strictlybraids/health/
332,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/loonylou_1337116481_140.jpg,https://www.pinterest.com/loonylou/health/
333,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/cpowers23_1432824177_140.jpg,https://www.pinterest.com/cpowers23/health/
334,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/loriv77_1386684496_140.jpg,https://www.pinterest.com/loriv77/health/
335,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/jgcinhb-1407226684_140.jpg,https://www.pinterest.com/jgcinhb/health/
336,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/kaliimajocha-1391577529_140.jpg,https://www.pinterest.com/kaliimajocha/health/
337,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/halfbakedbean-1376027864_140.jpg,https://www.pinterest.com/halfbakedbean/health/
338,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/clopez0960_1386646371_140.jpg,https://www.pinterest.com/clopez0960/health/
339,1,https:\/\/s-passets-cache-ak0.pinimg.com\/images\/user\/default_140.png,https://www.pinterest.com/chantel_renee/health/
340,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/nthomas15_1337115642_140.jpg,https://www.pinterest.com/nthomas15/health/
341,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/sallynerickson_1342488982_140.jpg,https://www.pinterest.com/sallynerickson/health/
342,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/jaclynnxrx_1337089619_140.jpg,https://www.pinterest.com/jaclynnxrx/health/
343,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/garthhumphreys_1346685409_140.jpg,https://www.pinterest.com/garthhumphreys/health/
344,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/pamrapier_1337116615_140.jpg,https://www.pinterest.com/pamrapier/health/
345,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/csaybe_1362947116_140.jpg,https://www.pinterest.com/csaybe/health/
346,1,https:\/\/s-passets-cache-ak0.pinimg.com\/images\/user\/default_140.png,https://www.pinterest.com/fai_faiza/health/
347,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/marykellymc_1337067088_140.jpg,https://www.pinterest.com/marykellymc/health/
348,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/mafowler1980_1341618972_140.jpg,https://www.pinterest.com/mafowler1980/health/
349,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/bevinbrielle_1340404560_140.jpg,https://www.pinterest.com/bevinbrielle/health/
350,1,https:\/\/s-passets-cache-ak0.pinimg.com\/images\/user\/default_140.png,https://www.pinterest.com/grooms1041/health/
351,1,https:\/\/s-passets-cache-ak0.pinimg.com\/images\/user\/default_140.png,https://www.pinterest.com/melissayoung15/health/
352,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/kholla77_1340416350_140.jpg,https://www.pinterest.com/kholla77/health/
353,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/dedee414_1420342662_140.jpg,https://www.pinterest.com/dedee414/health/
354,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/mackayfamily_1344913668_140.jpg,https://www.pinterest.com/mackayfamily/health/
355,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/durbingirl_1337116996_140.jpg,https://www.pinterest.com/durbingirl/health/
356,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/divagirl459_1433076971_140.jpg,https://www.pinterest.com/divagirl459/health/
357,1,https:\/\/s-passets-cache-ak0.pinimg.com\/images\/user\/default_140.png,https://www.pinterest.com/ceruti2214/health/
358,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/ly013_1431499882_140.jpg,https://www.pinterest.com/ly013/health/
359,1,https:\/\/s-passets-cache-ak0.pinimg.com\/images\/user\/default_140.png,https://www.pinterest.com/stuartmalone187/health/
360,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/karawhipple_1330697315_140.jpg,https://www.pinterest.com/karawhipple/health/
361,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/magictwo_1395973116_140.jpg,https://www.pinterest.com/magictwo/health/
362,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/emontoya82-1397099155_140.jpg,https://www.pinterest.com/emontoya82/health/
363,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/ajohnson5230_1415804681_140.jpg,https://www.pinterest.com/ajohnson5230/health/
364,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/elisahopewell_1353948968_140.jpg,https://www.pinterest.com/elisahopewell/health/
365,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/vickisay_1396904755_140.jpg,https://www.pinterest.com/vickisay/health/
366,1,https:\/\/s-passets-cache-ak0.pinimg.com\/images\/user\/default_140.png,https://www.pinterest.com/kat4129/health/
367,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/kjbrashear-97_140.jpg,https://www.pinterest.com/kjbrashear/health/
368,1,https:\/\/s-passets-cache-ak0.pinimg.com\/images\/user\/default_140.png,https://www.pinterest.com/grndlem/health/
369,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/beth2012-1419052043_140.jpg,https://www.pinterest.com/beth2012/health/
370,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/mabbruzzese_1337064235_140.jpg,https://www.pinterest.com/mabbruzzese/health/
371,1,https:\/\/s-passets-cache-ak0.pinimg.com\/images\/user\/default_140.png,https://www.pinterest.com/krivvv/health/
372,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/noelboe-1356146893_140.jpg,https://www.pinterest.com/noelboe/health/
373,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/lizsmithxoxo5_1403584183_140.jpg,https://www.pinterest.com/lizsmithxoxo5/health/
374,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/9patpat-1379191862_140.jpg,https://www.pinterest.com/9patpat/health/
375,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/jillb2030-1401138878_140.jpg,https://www.pinterest.com/jillb2030/health/
376,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/jessicabrian_1329719653_140.jpg,https://www.pinterest.com/jessicabrian/health/
377,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/torivaldez_1373655370_140.jpg,https://www.pinterest.com/torivaldez/health/
378,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/oprah1_1340301891_140.jpg,https://www.pinterest.com/oprah1/health/
379,1,https:\/\/s-passets-cache-ak0.pinimg.com\/images\/user\/default_140.png,https://www.pinterest.com/htbrdd/health/
380,1,https:\/\/s-passets-cache-ak0.pinimg.com\/images\/user\/default_140.png,https://www.pinterest.com/chbryan29/health/
381,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/mbreen2203_1331220420_140.jpg,https://www.pinterest.com/mbreen2203/health/
382,1,https:\/\/s-passets-cache-ak0.pinimg.com\/images\/user\/default_140.png,https://www.pinterest.com/megan5714/health/
383,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/emwelena-1422825644_140.jpg,https://www.pinterest.com/emwelena/health/
384,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/sandy_squillace-79_140.jpg,https://www.pinterest.com/sandysquillace/health/
385,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/elizard0918_1337066009_140.jpg,https://www.pinterest.com/elizard0918/health/
386,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/aprettyj_1337116313_140.jpg,https://www.pinterest.com/aprettyj/health/
387,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/candicebryan_1337116123_140.jpg,https://www.pinterest.com/candicebryan/health/
388,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/murph2124-1424494069_140.jpg,https://www.pinterest.com/murph2124/health/
389,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/kennuh137_1345764690_140.jpg,https://www.pinterest.com/kennuh137/health/
390,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/brenkhloesmom20-1394014112_140.jpg,https://www.pinterest.com/brenkhloesmom20/health/
391,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/deccor-1383224529_140.jpg,https://www.pinterest.com/deccor/health/
392,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/mrusch07-1390184688_140.jpg,https://www.pinterest.com/mrusch07/health/
393,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/sammyreuter-1413862432_140.jpg,https://www.pinterest.com/sammyreuter/health/
394,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/pawlounge_1410101978_140.jpg,https://www.pinterest.com/pawlounge/health/
395,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/rhianna15_1342043468_140.jpg,https://www.pinterest.com/rhianna15/health/
396,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/kalimlewis-1414407193_140.jpg,https://www.pinterest.com/kalimlewis/health/
397,1,https:\/\/s-passets-cache-ak0.pinimg.com\/images\/user\/default_140.png,https://www.pinterest.com/janice3774/health/
398,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/nellyn07-1402294020_140.jpg,https://www.pinterest.com/nellyn07/health/
399,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/nancywhite35728-1404617598_140.jpg,https://www.pinterest.com/nancywhite35728/health/
400,0,https:\/\/s-media-cache-ak0.pinimg.com\/avatars\/amyleik_1340998161_140.jpg,https://www.pinterest.com/amyleik/holistichealth/
